Entry_Date,Exit_Date,Ticker,Confidence,Entry_Price,Exit_Price,Return_Pct,Win,Confidence_Quartile
2023-01-04,2023-01-11,FTNT,0.6868321667385231,48.29999923706055,48.79999923706055,1.0351967037224075,True,Q4
2023-01-04,2023-01-11,FANG,0.6800122778825382,115.21595001220703,125.46560668945312,8.896039720333992,True,Q3
2023-01-04,2023-01-11,OXY,0.6710525262322021,58.1475830078125,60.98311996459961,4.876448529952038,True,Q3
2023-01-04,2023-01-11,DVN,0.6660576910598253,52.15291213989258,55.65043640136719,6.706287564715496,True,Q3
2023-01-04,2023-01-11,COST,0.6659406845901716,438.1943359375,464.828125,6.078076980506375,True,Q3
2023-01-05,2023-01-12,BIIB,0.6786210233958384,271.5899963378906,288.0799865722656,6.07164860883147,True,Q3
2023-01-05,2023-01-12,CMG,0.6747501177397253,27.283199310302734,30.249399185180664,10.871891676420177,True,Q3
2023-01-05,2023-01-12,HBAN,0.6736688679108193,12.432905197143555,12.772933006286621,2.7349022915512,True,Q3
2023-01-05,2023-01-12,ILMN,0.6715641860741897,195.67120361328125,188.47276306152344,-3.678845133484532,False,Q3
2023-01-05,2023-01-12,AMZN,0.6677607490371897,83.12000274658203,95.2699966430664,14.617412770699168,True,Q3
2023-01-06,2023-01-13,LHX,0.7096256777689821,193.4498748779297,184.98681640625,-4.374806898696637,False,Q4
2023-01-06,2023-01-13,HBAN,0.6699456267092873,12.72934341430664,12.71190357208252,-0.13700504147385884,False,Q3
2023-01-06,2023-01-13,BXP,0.6693990129669415,56.40667724609375,59.897918701171875,6.189411653954324,True,Q3
2023-01-06,2023-01-13,APA,0.6535384237667565,38.43381881713867,40.6292610168457,5.712266611216954,True,Q3
2023-01-06,2023-01-13,AAL,0.6430016850468973,14.180000305175781,17.020000457763672,20.02820938975067,True,Q2
2023-01-09,2023-01-17,KEY,0.6781448432026247,15.397089004516602,15.253194808959961,-0.9345545480345718,False,Q3
2023-01-09,2023-01-17,HBAN,0.6393630527657882,12.56368637084961,12.642151832580566,0.6245417102500594,True,Q2
2023-01-09,2023-01-17,MOH,0.6355286490876813,296.3999938964844,299.32000732421875,0.9851597462428252,True,Q2
2023-01-09,2023-01-17,FITB,0.6314095254594119,30.29388999938965,30.196504592895508,-0.3214688060731108,False,Q2
2023-01-09,2023-01-17,OXY,0.6254684342244909,60.973602294921875,61.582584381103516,0.9987635029927722,True,Q1
2023-01-10,2023-01-18,KEY,0.6922857755885078,15.414020538330078,14.5929536819458,-5.326753356416836,False,Q4
2023-01-10,2023-01-18,ALB,0.6786535698766789,214.13294982910156,233.16488647460938,8.887906630295394,True,Q3
2023-01-10,2023-01-18,CI,0.6716370523668457,287.6026306152344,291.9291076660156,1.504324575031224,True,Q3
2023-01-10,2023-01-18,HBAN,0.6489219056558947,12.615998268127441,12.267247200012207,-2.764355706962207,False,Q2
2023-01-10,2023-01-18,APA,0.644745712563877,38.74746322631836,39.48225784301758,1.8963683181203006,True,Q2
2023-01-11,2023-01-19,HBAN,0.6728887363166042,12.703184127807617,12.22365665435791,-3.7748604493577975,False,Q3
2023-01-11,2023-01-19,KEY,0.6385434235284873,15.48173713684082,13.924251556396484,-10.060147428405141,False,Q2
2023-01-11,2023-01-19,OXY,0.6364947780407922,60.98311996459961,62.48652267456055,2.465276802553973,True,Q2
2023-01-11,2023-01-19,MOS,0.6313120227237904,41.47300720214844,42.84870910644531,3.317101886514773,True,Q2
2023-01-11,2023-01-19,MPC,0.6232381846590814,110.16240692138672,115.43634033203125,4.787416649681653,True,Q1
2023-01-12,2023-01-20,KEY,0.7068470297055582,15.52405834197998,14.762246131896973,-4.907300612385123,False,Q4
2023-01-12,2023-01-20,HBAN,0.6743730056831754,12.772933006286621,12.302123069763184,-3.6859970712420753,False,Q3
2023-01-12,2023-01-20,NOC,0.6476933342153705,464.10302734375,428.70416259765625,-7.627372083456518,False,Q2
2023-01-12,2023-01-20,ZION,0.6407575427362919,45.70848846435547,45.73514175415039,0.05831146618577865,True,Q2
2023-01-12,2023-01-20,CRL,0.6387865267340797,232.25,243.1699981689453,4.7018291362520115,True,Q2
2023-01-13,2023-01-23,FITB,0.686871361278643,30.66570281982422,31.435888290405273,2.511553298178959,True,Q4
2023-01-13,2023-01-23,DGX,0.6809795873305537,138.6392364501953,138.38507080078125,-0.18332880064971802,False,Q4
2023-01-13,2023-01-23,KEY,0.6684788469607025,15.388626098632812,15.295513153076172,-0.6050764048709523,False,Q3
2023-01-13,2023-01-23,CRL,0.6654014578750059,232.6199951171875,252.5500030517578,8.567624603607316,True,Q3
2023-01-13,2023-01-23,TMUS,0.6628231794335139,144.60671997070312,139.47671508789062,-3.5475563541250477,False,Q3
2023-01-17,2023-01-24,DGX,0.7578417300356816,138.8933868408203,135.45755004882812,-2.4737223781070683,False,Q4
2023-01-17,2023-01-24,LDOS,0.746384557406675,94.3509292602539,93.83018493652344,-0.5519228351149263,False,Q4
2023-01-17,2023-01-24,UNH,0.7210350741354632,459.209716796875,465.38201904296875,1.3441140333761759,True,Q4
2023-01-17,2023-01-24,WDC,0.7062214231550136,28.100820541381836,30.947046279907227,10.128621455498,True,Q4
2023-01-17,2023-01-24,LMT,0.6908436044055245,412.101318359375,414.0090637207031,0.46293114735063146,True,Q4
2023-01-18,2023-01-25,LHX,0.7342031367428217,181.05552673339844,185.47470092773438,2.440783926382495,True,Q4
2023-01-18,2023-01-25,DGX,0.7313821226305588,136.5871124267578,136.4082489013672,-0.13095197798147495,False,Q4
2023-01-18,2023-01-25,ORLY,0.7220115178700922,53.672000885009766,53.36466598510742,-0.5726168110646634,False,Q4
2023-01-18,2023-01-25,GPC,0.6928308387438746,152.50830078125,152.75608825683594,0.16247474682795637,True,Q4
2023-01-18,2023-01-25,UNH,0.6912839111273126,450.84112548828125,466.2339782714844,3.4142521418231153,True,Q4
2023-01-19,2023-01-26,LDOS,0.7580700570202495,91.19754028320312,94.29308319091797,3.3943271913935424,True,Q4
2023-01-19,2023-01-26,DGX,0.7479237921789409,136.775390625,138.34739685058594,1.1493341151523007,True,Q4
2023-01-19,2023-01-26,WDC,0.7028631160901204,28.274003982543945,32.949947357177734,16.53795966613241,True,Q4
2023-01-19,2023-01-26,NCLH,0.6913942247907607,14.779999732971191,15.199999809265137,2.84167851070396,True,Q4
2023-01-19,2023-01-26,NOC,0.6899533451395097,420.667724609375,421.7708435058594,0.2622304569500189,True,Q4
2023-01-20,2023-01-27,DGX,0.7829515025809886,136.89776611328125,137.08604431152344,0.13753197264474437,True,Q4
2023-01-20,2023-01-27,LHX,0.7376276388534643,180.6239471435547,199.00437927246094,10.176077103606884,True,Q4
2023-01-20,2023-01-27,LDOS,0.7219897110627939,92.6343994140625,93.04908752441406,0.4476610341024312,True,Q4
2023-01-20,2023-01-27,NCLH,0.7051506768393095,15.449999809265137,15.010000228881836,-2.8478937593218623,False,Q4
2023-01-20,2023-01-27,AZO,0.690946688143522,2326.610107421875,2369.340087890625,1.8365767574223701,True,Q4
2023-01-23,2023-01-30,AZO,0.7147485499994317,2318.9599609375,2428.580078125,4.727124186447074,True,Q4
