Date,Open,High,Low,Close,Volume,Adj Close,SMA_5,SMA_10,SMA_20,SMA_60,SMA_260,EMA_12,EMA_26,MACD,Signal_Line,MACD_Histogram,Momentum_5,Momentum_10,ROC_10,Volatility_20,Volatility_60,ATR_14,RSI_14,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,Return_1,Return_5,Return_10,Target
2025-12-08 09:30:00,240.23842279344538,240.32634932848296,240.16107194998915,240.23298070603096,16240,240.23298070603096,240.25537607833022,240.1847692105478,240.19087217184966,240.30339777870932,240.85951701567348,240.23298070603096,240.23298070603096,0.0,0.0,0.0,-0.037691569632130495,-0.11012369556425483,-0.04584037347436959,0.06540405512839634,0.22088621254676602,0.1328089057843544,48.22772113202334,240.19087217184966,240.32168028210646,240.06006406159287,0.2616162205135879,0.0,6.080848497380664e-05,-0.00015689589964440476,-0.00045840373474370644,0
2025-12-08 09:31:00,240.23298070603096,240.3326452744227,240.23050816882045,240.24758890962843,48796,240.24758890962843,240.25537607833022,240.1847692105478,240.19087217184966,240.30339777870932,240.85951701567348,240.23522812196902,240.23406279518633,0.001165326782682996,0.00023306535653659923,0.0009322614261463968,-0.037691569632130495,-0.11012369556425483,-0.04584037347436959,0.06540405512839634,0.22088621254676602,0.1328089057843544,48.22772113202334,240.19087217184966,240.32168028210646,240.06006406159287,0.2616162205135879,0.0,6.080848497380664e-05,-0.00015689589964440476,-0.00045840373474370644,0
2025-12-08 09:32:00,240.24758890962843,240.397361706211,240.2220819299426,240.29734482805802,17272,240.29734482805802,240.25537607833022,240.1847692105478,240.19087217184966,240.30339777870932,240.85951701567348,240.2447845382904,240.23875035317684,0.006034185113549029,0.0013932893079390853,0.004640895805609943,-0.037691569632130495,-0.11012369556425483,-0.04584037347436959,0.06540405512839634,0.22088621254676602,0.1328089057843544,48.22772113202334,240.19087217184966,240.32168028210646,240.06006406159287,0.2616162205135879,0.0,0.00020710267543333494,-0.00015689589964440476,-0.00045840373474370644,0
2025-12-08 09:33:00,240.29734482805802,240.36039361665937,240.21919354896585,240.27108549821818,21649,240.27108549821818,240.25537607833022,240.1847692105478,240.19087217184966,240.30339777870932,240.85951701567348,240.24883083981774,240.24114554910582,0.007685290711918924,0.0026516895887350534,0.005033601123183871,-0.037691569632130495,-0.11012369556425483,-0.04584037347436959,0.06540405512839634,0.22088621254676602,0.1328089057843544,48.22772113202334,240.19087217184966,240.32168028210646,240.06006406159287,0.2616162205135879,0.0,-0.00010927848519770578,-0.00015689589964440476,-0.00045840373474370644,0
2025-12-08 09:34:00,240.27108549821818,240.3445907778083,240.21112529247537,240.22788044971546,21685,240.22788044971546,240.25537607833022,240.1847692105478,240.19087217184966,240.30339777870932,240.85951701567348,240.2456077028789,240.24016294915097,0.0054447537279429525,0.0032103024165766334,0.002234451311366319,-0.037691569632130495,-0.11012369556425483,-0.04584037347436959,0.06540405512839634,0.22088621254676602,0.1328089057843544,48.22772113202334,240.19087217184966,240.32168028210646,240.06006406159287,0.2616162205135879,0.0,-0.0001798179269600908,-0.00015689589964440476,-0.00045840373474370644,0
2025-12-08 09:35:00,240.22788044971546,240.3221910282082,240.1713087854796,240.19528913639883,30569,240.19528913639883,240.24783776440376,240.1847692105478,240.19087217184966,240.30339777870932,240.85951701567348,240.2378663849589,240.23683896302117,0.0010274219377208738,0.002773726320805482,-0.001746304383084608,-0.037691569632130495,-0.11012369556425483,-0.04584037347436959,0.06540405512839634,0.22088621254676602,0.1328089057843544,48.22772113202334,240.19087217184966,240.32168028210646,240.06006406159287,0.2616162205135879,0.0,-0.00013566832149380925,-0.00015689589964440476,-0.00045840373474370644,0
2025-12-08 09:36:00,240.19528913639883,240.26643673072704,240.08812895790675,240.0937051837554,34301,240.0937051837554,240.2170610192292,240.1847692105478,240.19087217184966,240.30339777870932,240.85951701567348,240.2156877386199,240.22623646085333,-0.010548722233437502,0.000109236609956885,-0.010657958843394388,-0.1538837258730439,-0.11012369556425483,-0.04584037347436959,0.06540405512839634,0.22088621254676602,0.1328089057843544,48.22772113202334,240.19087217184966,240.32168028210646,240.06006406159287,0.2616162205135879,0.0,-0.000422922335440723,-0.0006405214161417927,-0.00045840373474370644,1
2025-12-08 09:37:00,240.0937051837554,240.10543041362786,239.98395309377824,240.06608366527286,27606,240.06608366527286,240.17080878667215,240.1847692105478,240.19087217184966,240.30339777870932,240.85951701567348,240.19267172733572,240.21437329081033,-0.02170156347460761,-0.004252923406956014,-0.017448640067651598,-0.2312611627851595,-0.11012369556425483,-0.04584037347436959,0.06540405512839634,0.22088621254676602,0.1328089057843544,48.22772113202334,240.19087217184966,240.32168028210646,240.06006406159287,0.2616162205135879,0.0,-0.00011504474247414631,-0.0009623958306764768,-0.00045840373474370644,1
2025-12-08 09:38:00,240.06608366527286,240.12742682218578,240.0066460745069,240.11277535255192,11375,240.11277535255192,240.1391467575389,240.1847692105478,240.19087217184966,240.30339777870932,240.85951701567348,240.18037997736897,240.206847517606,-0.02646754023703579,-0.00869584677297197,-0.01777169346406382,-0.15831014566626322,-0.11012369556425483,-0.04584037347436959,0.06540405512839634,0.22088621254676602,0.1328089057843544,48.22772113202334,240.19087217184966,240.32168028210646,240.06006406159287,0.2616162205135879,0.0,0.00019449514302971593,-0.0006588813853235509,-0.00045840373474370644,1
2025-12-08 09:39:00,240.11277535255192,240.19231538476652,240.0655370000842,240.102958375848,30802,240.102958375848,240.11416234276538,240.1847692105478,240.19087217184966,240.30339777870932,240.85951701567348,240.16846896175036,240.19915202562393,-0.030683063873567562,-0.013093290193091089,-0.017589773680476473,-0.12492207386745235,-0.11012369556425483,-0.04584037347436959,0.06540405512839634,0.22088621254676602,0.1328089057843544,48.22772113202334,240.19087217184966,240.32168028210646,240.06006406159287,0.2616162205135879,0.0,-4.088485791520213e-05,-0.0005200148860057263,-0.00045840373474370644,1
